Permit ID,Name,Address,Lattitude,Longitude
6932,PURO CAFE,"1529 Wisconsin AVE NW WASHINGTON, DC 20007",38.90996698,-77.0644589
5761,QDOBA,"1850 M ST NW Washington, DC 20036",38.9053617,-77.042948
3581,QDOBA MEXICAN GRILL,"555 11TH ST NW Washington, DC 20004",38.8966928,-77.0266502
2992,QDOBA MEXICAN GRILL,"3303 M ST NW Washington, DC 20007",38.905245,-77.0662981
1642,QUALITY INN HOTEL ROUGE,"1315 16TH ST NW Washington, DC 20036",38.908266,-77.0361302
2297,QUEEN MAKEDA (n),"1917 9TH ST NW Washington, DC 20001",38.91627519,-77.0237299
1861,QUEEN OF SHEBA,"1503 9TH ST NW Washington, DC 20001",38.9098472,-77.0237981
5147,QUEENS CAFE AND HOOKAH (n),"2405 18TH ST NW Washington, DC 20009",38.92074238,-77.04170528
830,QUEENS CHAPEL DELI AND MARKET,"2149 QUEENS CHAPEL RD NE WASHINGTON, DC 20018",38.9202526,-76.973061
5149,QUEENS CROWN,"2409 18th ST NW WASHINGTON, DC 20009",38.92082258,-77.04177997
1507,QUICK PITA,"1210 POTOMAC ST NW Washington, DC 20007",38.90546889,-77.06535505
2186,Quincy Hotel,"1823 L ST NW Washington, DC 20036",38.9039324,-77.0427133
2914,QUITE A STIR,"3212 O ST NW Washington, DC 20007",38.9076249,-77.0640302
3896,QUIZNO'S,"80 F ST NW Washington, DC 20001",38.8970668,-77.0107964
1769,QUIZNO'S,"1401 NEW YORK AVE NW Washington, DC 20001",38.904945,-77.0161539
1586,QUIZNO'S,"1300 L ST NW Washington, DC 20005",38.903655,-77.029785
4925,QUIZNO'S,"1025 VERMONT AVE NW Washington, DC 20005",38.9033068,-77.0329353
1290,QUIZNO'S,"1025 VERMONT AVE NW Washington, DC 20005",38.9033068,-77.0329353
3309,QUIZNO'S,"4481 CONNECTICUT AVE NW Washington, DC 20008",38.9476172,-77.0651303
818,QUIZNO'S,"534 48th PL NE WASHINGTON, DC 20019",38.89639128,-76.934171
1442,QUIZNO'S,"1140 19TH ST NW Washington, DC 20036",38.9049544,-77.043881
3909,QUIZNO'S,"800 21ST ST NW Washington, DC 20052",38.90006069,-77.04720357
1152,QUIZNO'S,"620 MICHIGAN AVE NE WASHINGTON, DC 20064",38.93319421,-76.99632577
3948,QUIZNO'S (FOOD COURT) - UPTOWN FOOD DISTRICT,"801 MOUNT VERNON PL NW Washington, DC 20001",38.903027,-77.023022
3871,QUIZNO'S SUB,"750 I ST NW Washington, DC 20001",38.90078899,-77.02243688
4672,QUIZNOS,"772 5TH ST NW Washington, DC 20001",38.899234,-77.019034
5283,QUIZNOS,"660 PENNSYLVANIA AVE SE Washington, DC 20003",38.8851646,-76.9965624
4419,QUIZNOS,"660 PENNSYLVANIA AVE SE Washington, DC 20003",38.8851646,-76.9965624
4437,QUIZNOS,"810 POTOMAC AVE SE Washington, DC 20003",38.8769534,-76.9944662
4797,QUIZNOS,"1300 L ST NW Washington, DC 20005",38.903655,-77.029785
2026,QUIZNOS,"1710 G ST NW Washington, DC 20006",38.8981295,-77.0403759
1567,QUIZNOS,"1250 U ST NW Washington, DC 20009",38.91677,-77.0288479
3416,QUIZNOS,"5000 WISCONSIN AVE NW Washington, DC 20016",38.944783,-77.077928
5461,QUIZNOS,"208 MICHIGAN AVE NE WASHINGTON, DC 20017",38.93023833,-77.00300205
6434,QUIZNOS,"409 3RD ST SW Washington, DC 20024",38.88477936,-77.01529324
4536,QUIZNOS,"400 C ST SW Washington, DC 20024",38.886123,-77.017712
3825,R & R LOUNGE OR MUSE LOUNGE,"717 6TH ST NW Washington, DC 20001",38.8989598,-77.0196387
2885,RADIUS,"3155 MOUNT PLEASANT ST NW Washington, DC 20010",38.93057549,-77.03770381
6514,RAHAMA RESTAURANT,"1924 9TH ST NW WASHINGTON, DC 20001",38.91629051,-77.02419473
2718,RAJAJI CURRY HOUSE,"2603 CONNECTICUT AVE NW Washington, DC 20008",38.9239026,-77.0513653
2264,RAKU-AN ASIAN DINER,"1900 Q ST NW Washington, DC 20009",38.9109932,-77.0436569
2208,RANCH I,"1825 I ST NW Washington, DC 20006",38.9016485,-77.0421808
3363,RAS RESTAURANT & LOUNGE,"4809 GEORGIA AVE NW Washington, DC 20011",38.948632,-77.02687895
3757,RASIKA,"633 D ST NW Washington, DC 20004",38.894978,-77.0213706
6579,RASIKA WEST END,"1177 22ND ST NW WASHINGTON, DC 20037",38.9049145,-77.0484
4959,RASOI,"1810 K ST NW WASHINGTON, DC 20006",38.902038,-77.0424146
2869,RAVEN GRILL,"3125 MOUNT PLEASANT ST NW Washington, DC 20010",38.9293486,-77.0374038
4838,RAY'S THE STEAK,"3905 DIX ST NE Washington, DC 20019",38.89315475,-76.94867612
2187,RECESSIONS II,"1823 L ST NW Washington, DC 20036",38.9039324,-77.0427133
2439,RED CROSS CAFETERIA,"2025 E ST NW Washington, DC 20001",38.89617,-77.0458348
3110,Red Derby,"3718 14TH ST NW Washington, DC 20010",38.9377279,-77.0330896
1902,RED GINGER OF GEORGETOWN,"1564 WISCONSIN AVE NW Washington, DC 20007",38.91045053,-77.06516405
5342,RED LINE,"707 G ST NW Washington, DC 20001",38.8986379,-77.0223713
3781,Red Line Grill,"6912 4TH ST NW Washington, DC 20012",38.97413675,-77.01834836
6877,RED LOUNGE (n),"2013 14TH ST NW Washington, DC 20009",38.9174716,-77.0316138
6946,RED ROCKS,"1036 Park RD NW WASHINGTON, DC 20011",38.9316966,-77.0280915
5243,RED TOQUE CAFE,"1701 6th ST NW WASHINGTON, DC 20001",38.9127681,-77.0196601
1628,REEVES RESTAURANT,"1306 G ST NW Washington, DC 20005",38.89823163,-77.02990161
3624,REFRACTORY,"600 CONSTITUTION AVE NW WASHINGTON, DC 20565",38.8920741,-77.0209069
5750,REHABILITATION  SERVICES ADMINISTRATION - 4F028,"1000 INDEPENDENCE AVE SW WASHINGTON, DC 20585",38.887566,-77.025427
1164,Religious Mary Immaculate,"650 JACKSON ST NE Washington, DC 20002",38.9295698,-76.996732
5324,REMINGTON'S (n),"639 PENNSYLVANIA AVE SE WASHINGTON, DC 20003",38.88514934,-76.9975859
4067,RENAISSANCE HOTEL MAIN KITCHEN,"999 9TH ST NW Washington, DC 20001",38.9015052,-77.0236934
5950,REPUBLIC GARDENS,"1355 U ST NW Washington, DC 20009",38.91731394,-77.03125333
1731,REPUBLIC GARDENS,"1355 U ST NW Washington, DC 20009",38.91731394,-77.03125333
4523,RESIDENCE INN,"333 E ST SW WASHINGTON, DC 20024",38.8836459,-77.015933
2486,RESIDENCE INN,"2120 P ST NW Washington, DC 20037",38.9094589,-77.0473342
3966,RFD WASHINGTON,"810 7TH ST NW Washington, DC 20001",38.9003532,-77.0221333
4247,RFK STADIUM (SERVICE AMERICA CORPORATION/NATIONAL,"2400 EAST CAPITOL ST SE Washington, DC 20019",38.889955,-76.96114
6708,RHINO BAR & PUMP HOUSE,"3295 M ST NW WASHINGTON, DC 20008",38.905263,-77.050109
1923,RICE RESTAURANT & BAR,"1608 14TH ST NW Washington, DC 20009",38.9114943,-77.0322833
137274,RINCONCITO TEX-MEX RESTAURANT,"1326 PARK RD NW Washington, DC 20010",38.93068586,-77.03073532
1662,RINCONCITO TEX-MEX RESTAURANT,"1326 PARK RD NW Washington, DC 20010",38.93068586,-77.03073532
1875,RIO RESTAURANT,"1515 RHODE ISLAND AVE NW Washington, DC 20018",38.9101182,-77.0280797
6001,RIOT ACT COMEDY THEATER,"505 9TH ST NW WASHINGTON, DC 20001",38.8965187,-77.0237127
1335,RISTORANTE LIGUINO(001),"1100 NEW YORK AVE NW Washington, DC 20005",38.9000347,-77.0273573
1316,RISTORANTE PICCOLO,"1068 31ST ST NW Washington, DC 20007",38.90468671,-77.06140015
2924,RITA'S CARRYOUT,"3222 GEORGIA AVE NW Washington, DC 20010",38.9529006,-77.0275645
4684,RITA'S WATER ICE,"1014 H ST NE WASHINGTON, DC 20002",38.9004128,-76.9920977
5134,RITZ CARLTON WASHINGTON DC,"1150 22ND ST NW Washington, DC 20037",38.9046278,-77.0491429
2831,RIVERSIDE GRILLE,"3050 K ST NW Washington, DC 20007",38.9022529,-77.0604822
5539,ROADSIDE CAFE,"2101 Benning RD NE WASHINGTON, DC 20019",38.891739,-76.93966
2384,ROBECKS,"2000 PENNSYLVANIA AVE NW Washington, DC 20036",38.9005079,-77.0457876
7023,ROCK BAR,"1426 L ST NW Washington, DC 20005",38.9035767,-77.0340927
4785,ROCK CREEK GOLF COURSE,"6100 16TH ST NW Washington, DC 20011",38.96495,-77.03649
3707,ROCK CREEK GOLF COURSE KITCHEN,"6100 16TH ST NW Washington, DC 20011",38.96495,-77.03649
3520,ROCK CREEK RESTAURANT,"5300 WISCONSIN AVE NW Washington, DC 20016",38.944783,-77.077928
694,ROCK N ROLL HOTEL (n),"1353 H ST NE Washington, DC 20002",38.9000155,-76.9865827
3820,ROCKET BAR,"714 7TH ST NW Washington, DC 20001",38.8990127,-77.0221127
2646,ROCKLANDS BARBEQUE AND GRILLING COMPANY,"2418 WISCONSIN AVE NW Washington, DC 20007",38.9215246,-77.072542
5951,ROGUE 24,"922 N ST NW WASHINGTON, DC 20001",38.90670656,-77.02456479
5383,ROGUE STATES,"1300 CONNECTICUT AVE NW Washington, DC 20036",38.9075266,-77.0426248
4578,ROMA PIZZA,"470 L'ENFANT PLZ SW Washington, DC 20024",38.8838985,-77.0239717
6913,ROME PIZZA & SUB,"5000 WISCONSIN AVE NW Washington, DC 20016",38.944783,-77.077928
5133,ROME PIZZA & SUB,"5000 WISCONSIN AVE NW Washington, DC 20016",38.944783,-77.077928
2508,ROMEO'S PIZZERIA,"2132 WISCONSIN AVE NW Washington, DC 20007",38.91845926,-77.07039642
885,RONI'S CAFE,"2910 BLADENSBURG RD NE Washington, DC 20018",38.92722554,-76.96279723
6747,ROOM 11 (n),"3234 11TH ST NW Washington, DC 20010",38.93049531,-77.0281508
6522,ROOM 11 (n),"3234 11TH ST NW Washington, DC 20010",38.93049531,-77.0281508
4000,ROSA MEXICANO,"575 7TH ST NW Washington, DC 20004",38.8971753,-77.0215523
6447,ROSA MEXICANO,"5225 WISCONSIN AVE NW Washington, DC 20015",38.9583631,-77.0841399
704,ROSE'S DREAM,"1370 H ST NE Washington, DC 20002",38.9004178,-76.9859683
4923,ROSEMARYS THYME BISTRO,"1801 18TH ST NW Washington, DC 20009",38.9142747,-77.0414826
5193,ROTI,"1747 Penn AVE NW WASHINGTON, DC 20006",38.8996242,-77.0412528
5292,ROTI MEDITERRANEAN GRILL,"1275 1ST ST NE WASHINGTON, DC 20002",38.9068852,-77.0056736
6225,ROTI MEDITERRANEAN GRILL,"1311 F ST NW Washington, DC 20004",38.89743391,-77.02998021
5978,ROTI MEDITERRANEAN GRILL,"2221 I ST NW WASHINGTON, DC 20037",38.900781,-77.04997
6072,ROTI MEDITERRENEAN GRILL,"1629 K ST NW Washington, DC 20006",38.9027809,-77.0378861
1609,ROTUNDA,"1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",38.8950082,-77.030206
1772,ROUND ROBIN & SCOTCH BAR,"1401 PENNSYLVANIA AVE NW Washington, DC 20004",38.8968441,-77.03255542
2164,ROYAL PALACE,"1805 CONNECTICUT ST NW Washington, DC 20009",38.9142912,-77.0460113
3446,ROYAL THAI,"507 H ST NW Washington, DC 20001",38.8999813,-77.019252
2974,ROYALTY GRILL & BAR,"3277 M ST NW Washington, DC 20007",38.9052723,-77.065332
3815,RUBY TUESDAY,"710 7TH ST NW Washington, DC 20001",38.8989141,-77.0221102
3012,RUBY TUESDAY,"3365 14TH ST NW Washington, DC 20010",38.9311825,-77.0324544
5607,RUBY TUESDAY,"4200 WISCONSIN AVE NW Washington, DC 20016",38.94352276,-77.07783777
3208,RUBY TUESDAY,"4200 WISCONSIN AVE NW Washington, DC 20016",38.94352276,-77.07783777
1314,RUGBY CAFE,"1065 WISCONSIN AVE NW Washington, DC 20007",38.912096,-77.065823
5487,RUMBA CAFE,"2443 18th ST NW Washington, DC 20009",38.9216545,-77.0420367
3010,RUMBEROS,"3345 14TH ST NW Washington, DC 20010",38.9310291,-77.032597
2261,RUMORS RESTAURANT,"1900 M ST NW Washington, DC 20036",38.9053627,-77.0435758
2136,RUSSIAN HOUSE(N),"1800 CONNECTICUT AVE NW Washington, DC 20009",38.9143854,-77.0465065
5482,RUSTIC TAVERN,"84 T ST NW WASHINGTON, DC 20018",38.915859,-77.017839
2423,RUTH CHRIS,"2017 S ST NW Washington, DC 20009",38.91433706,-77.04555027
6789,RUTH CHRIS,"2017 S ST NW Washington, DC 20009",38.91433706,-77.04555027
3868,RUTH CHRIS,"750 9TH ST NW Washington, DC 20560",38.8856817,-77.0240442
4608,S & A  CAFE,"800 9TH ST SW Washington, DC 20024",38.880815,-77.024321
3814,S O M E,"71 O ST NW Washington, DC 20001",38.90891782,-77.01143182
5238,SABOR CATERING & CAFE,"6209 GEORGIA AVE NW Washington, DC 20011",38.9654095,-77.027278
5111,SABOR LATINO BAR & GRILL,"3910 14TH ST NW WASHINGTON, DC 20010",38.9389834,-77.0329914
5807,SACRIFICIAL LAMB KABOB & PIZZA,"1704 R ST NW Washington, DC 20009",38.91243733,-77.03884019
6964,SAFARI RESTAURANT & LOUNGE,"4306 Georgia AVE NW WASHINGTON, DC 20011",38.94322079,-77.02614481
5237,SAFEWAY,"415 14TH ST SE Washington, DC 20003",38.883874,-76.9863555
916,SAFEWAY #1177,"322 40TH ST NE Washington, DC 20019",38.8933254,-76.9477203
737,SAFEWAY #4270,"1601 MARYLAND AVE NE Washington, DC 20002",38.90038808,-76.97977503
1296,SAHARA PRINCE OF THE HARBOR,"1042 WISCONSIN AVE NW Washington, DC 20007",38.912096,-77.065823
6623,SAHRA HOOKA LOUNGE (n),"1200 H ST NE WASHINGTON, DC 20002",38.9003748,-76.9900272
5391,SAIGON BISTRO,"2153 P ST NW Washington, DC 20036",38.9097989,-77.048341
6388,SAINT ARNOLD ON JEFFERSON,"3435 Connecticut AVE NW WASHINGTON, DC 20008",38.9353626,-77.0580736
1803,SAINT MICHEL,"1420 NEW YORK AVE NW Washington, DC 20005",38.89916253,-77.03233733
3695,SAINT'S PARADISE CAFE,"601 M ST NW Washington, DC 20001",38.90596012,-77.02048574
2440,SAKANA JAPANESE RESTAURANT,"2026 P ST NW Washington, DC 20036",38.90943622,-77.04607982
2743,SAKE CLUB,"2635 CONNECTICUT AVE NW Washington, DC 20008",38.9246032,-77.051798
6620,SAKURAMEN RESTAURANT,"2441 18TH ST NW WASHINGTON, DC 20009",38.92161722,-77.04198135
4834,SAL'S CAFE,"400 C ST SW Washington, DC 20023",38.8846401,-77.0337273
5035,SALA THAI,"1301 U ST NW Washington, DC 20009",38.9171636,-77.0298873
1623,SALA THAI,"1301 U ST NW Washington, DC 20009",38.9171636,-77.0298873
4692,SALA THAI,"3716 Georgia AVE NW WASHINGTON, DC 20010",38.93661118,-77.02444837
6673,SALA THAI (M STREET),"1817 M ST NW WASHINGTON, DC 20036",38.90584571,-77.04249922
1815,SALAD TOO GRILL,"1431 G ST NW Washington, DC 20005",38.89839952,-77.03253462
2328,SALINA RESTAURANT,"1936 9TH ST NW Washington, DC 20001",38.9166195,-77.0242425
2951,SALOUN,"3239 M ST NW Washington, DC 20007",38.90537961,-77.06415262
6478,SALT AND PEPPER GRILL,"2632 GEORGIA AVE NW Washington, DC 20001",38.925006,-77.0229899
821,SALVATION ARMY,"2100 NEW YORK AVE NE Washington, DC 20002",38.917371,-76.974914
1469,SAM & HARRY'S,"1200 19TH ST NW Washington, DC 20036",38.9060121,-77.0437111
976,SAN ANTONIO GRILL,"3908 12TH ST NE Washington, DC 20017",38.9375716,-76.9907583
4012,SAN DELLA'S FLATBREAD,"900 19TH ST NW WASHINGTON, DC 20006",38.9016399,-77.0438675
2562,SANDELLA'S FLATBREAD CAFE,"2238 M ST NW Washington, DC 20037",38.9050569,-77.0492909
3092,SANGRIA CAFE,"3636 16TH ST NW UNIT AG-28 WASHINGTON, DC 20010",38.9339046,-77.030539
5797,SANKOFA CAFE,"2714 Georgia AVE NW WASHINGTON, DC 20001",38.925561,-77.02315
4415,SANPHAN,"653 PENNSYLVANIA AVE SE Washington, DC 20003",38.88503529,-76.99730046
3093,SANS RIVAL CATERERS,"3636 16TH ST NW WASHINGTON, DC 20010",38.9364413,-77.0373246
951,SARDIS CAFE,"3600 NEW YORK AVE NE Washington, DC 20002",38.9147319,-76.9879373
3349,SATAY CLUB ASIAN RESTAURANT,"4654 WISCONSIN AVE NW Washington, DC 20016",38.9508325,-77.0810725
2878,SAVORY METRO CAFE,"314 CARROLL ST NW Washington, DC 20012",38.97468626,-77.01689156
5580,SAWAH DINER,"2224 18TH ST NW WASHINGTON, DC 20009",38.91943313,-77.04187881
4715,SAWAH DINER,"2224 18TH ST NW WASHINGTON, DC 20009",38.91943313,-77.04187881
5736,SAX RESTAURANT,"734 11TH ST NW WASHINGTON, DC 20004",38.8988741,-77.0271407
3048,SAXBY'S COFFEE,"3500 O ST NW Washington, DC 20007",38.9076209,-77.0692472
1630,Saxby's Coffee,"1309 19TH ST NW Washington, DC 20036",38.907942,-77.0432132
5072,SAXBY'S COFFEE,"1000 VERMONT AVE NW Washington, DC 20036",38.912607,-77.027894
1085,SBARRO,"50 MASSACHUSETTS AVE NE SPC 203 WASHINGTON, DC 20002",38.8971206,-77.0062537
1610,SBARRO,"1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",38.8950082,-77.030206
3253,SCHLOTZSKY'S,"4340 CONNECTICUT AVE NW Washington, DC 20008",38.9462253,-77.065201
2466,SCION RESTAURANT,"2100 P ST NW Washington, DC 20036",38.9094741,-77.0468669
3873,SCULPTURE GARDEN PAVILLION,"760 CONSTITUTION AVE NW Washington, DC 20656",38.8920823,-77.0225297
1304,SEA CATCH,"1054 31ST ST NW Washington, DC 20007",38.9043937,-77.0616399
2324,SEAFOOD & CRAB,"1934 14TH ST NW Washington, DC 20009",38.916463,-77.0322604
1482,SEASON'S CULINARY CAFE,"1201 16TH ST NW Washington, DC 20036",38.905777,-77.036428
5958,SEASONS,"1999 K ST NW Washington, DC 20006",38.902525,-77.044897
1854,Seasons Culinary Service,"1501 K ST NW Washington, DC 20005",38.9025117,-77.0239722
2567,SEASONS CULINARY SERVICE,"2300 N ST NW WASHINGTON, DC 20037",38.9069768,-77.0507291
3867,SEATTLE'S BEST COFFEE,"750 9TH ST NW Washington, DC 20001",38.8995029,-77.0244253
3621,SEATTLE'S BEST COFFEE,"600 14TH ST NW Washington, DC 20005",38.8976865,-77.0322737
6876,SECRET LOUNGE RESTAURANT & SPORTS BAR (n),"1414 9TH ST NW WASHINGTON, DC 20001",38.90881571,-77.024075
4531,SECRET OF NATURE,"3923 SOUTH CAPITOL ST SW Washington, DC 20032",38.83204,-77.008524
4334,SECRETS OF NATURE,"3923 SOUTH CAPITOL ST SW Washington, DC 20032",38.83204,-77.008524
3298,SEI RESTAURANT & LOUNGE,"444 7TH ST NW Washington, DC 20001",38.8956627,-77.0221358
4886,SELAM RESTAURANT,"1524 U ST NW Washington, DC 20009",38.91680079,-77.03556874
1886,SELAM RESTAURANT,"1524 U ST NW Washington, DC 20009",38.91680079,-77.03556874
5627,SENART'S OYSTER  & CHOP HOUSE,"520 8TH ST SE WASHINGTON, DC 20003",38.88247798,-76.99486941
3743,SENBEB CAFE,"6224 3RD ST NW WASHINGTON, DC 20050",38.9657222,-77.016321
6590,SENBEB CAFE,"6224 3RD ST NW WASHINGTON, DC 20050",38.9657222,-77.016321
3566,SENOR PEPPER,"5507 CONNECTICUT AVE NW Washington, DC 20015",38.9633439,-77.0742994
2807,SEQUOIA RESTAURANT,"3000 K ST NW Washington, DC 20007",38.9013034,-77.0597255
5586,SERENDIPITY 3,"3150 M ST NW Washington, DC 20007",38.9049912,-77.0626207
3734,SERENGETI,"6210 GEORGIA AVE NW Washington, DC 20011",38.965345,-77.0279692
1518,SESTO SENSO,"1214 18TH ST NW WASHINGTON, DC 20036",38.9062961,-77.0419699
1994,SETTE OSTERIA,"1666 CONNECTICUT AVE NW Washington, DC 20009",38.91233406,-77.04546199
3967,Seven Day Adventist Church,"810 SHEPHERD ST NW Washington, DC 20011",38.93956083,-77.02360459
5333,SHADOW ROOM,"2131 K ST NW WASHINGTON, DC 20037",38.9028918,-77.0476656
5710,SHAKE SHACK,"1216 18TH ST NW Washington, DC 20009",38.9063558,-77.0419725
3705,SHAKESPEARE THEATRE,"610 F ST NW Washington, DC 20001",38.89739613,-77.00916831
2628,SHANG HAI TEAHOUSE,"2400 WISCONSIN AVE NW Washington, DC 20007",38.9211792,-77.0723609
3308,SHANGHAI GARDEN RESTAURANT,"4469 CONNECTICUT AVE NW Washington, DC 20009",38.94736549,-77.06494885
5816,SHANGHAI LOUNGE,"1734 WISCONSIN AVE NW Washington, DC 20015",38.9044573,-77.0627883
6482,SHASHEMENE ETHIOPIAN RESTAURANT,"1909 9TH ST NW Washington, DC 20001",38.91605465,-77.02370627
2278,SHASHEMENE ETHIOPIAN RESTAURANT,"1909 9TH ST NW Washington, DC 20001",38.91605465,-77.02370627
6025,SHAWAFEL RESTAURANT,"1322 H ST NE WASHINGTON, DC 20002",38.9003645,-76.9874006
1989,SHAWARAMA KING,"1654 COLUMBIA RD NW Washington, DC 20009",38.92499724,-77.03863121
1988,SHAWARMA KING,"1654 COLUMBIA RD NW Washington, DC 20009",38.92499724,-77.03863121
5956,SHAWS TAVERN,"520 FLORIDA AVE NW Washington, DC 20001",38.9151691,-77.019693
3391,SHELL GAS STATION,"4900 WISCONSIN AVE NW Washington, DC 20007",38.95350312,-77.08254638
1672,SHELLY'S BACK ROOM,"1331 F ST NW Washington, DC 20004",38.8976405,-77.0309266
6683,SHEMALI'S CAFE,"3301 NEW MEXICO AVE NW Washington, DC 20010",38.93354,-77.0848225
1492,SHERATON FOUR POINT,"1201 K ST NW Washington, DC 20007",38.902549,-77.058046
1865,SHILOH  BAPTIST CHURCH,"1510 9TH ST NW Washington, DC 20001",38.90998918,-77.02407476
5186,SHILOH BAPTIST CHUCH,"1500 9TH ST WASHINGTON, DC 20001",38.9099143,-77.0243366
993,SHIM'S RESTAURANT,"4010 MINNESOTA AVE NE Washington, DC 20019",38.89555788,-76.94894725
3063,SIAM,"3520 CONNECTICUT AVE NW Washington, DC 20008",38.9362108,-77.0593059
6505,SIBLEY AU BON PAIN,"5255 LOUGHBORO RD NW Washington, DC 20016",38.9362208,-77.1092389
3504,SIBLEY MEMORIAL HOSPITAL CAFETERIA,"5255 LOUGHBORO RD NW Washington, DC 20016",38.9362208,-77.1092389
3503,SIBLEY MEMORIAL HOSPITAL CAFETERIA,"5255 LOUGHBORO RD NW Washington, DC 20016",38.9362208,-77.1092389
2211,SICHUAN EXPRESS,"1825 I ST NW Washington, DC 20006",38.9016485,-77.0421808
1016,SIDAMO COFFEE AND TEA,"417 H ST NE Washington, DC 20002",38.9000597,-76.999903
4510,SIDNEY YATES AUDITORS BUILDING,"201 14TH ST SW Washington, DC 20024",38.88729887,-77.0327211
5347,SIGN OF THE WHALE,"1825 M ST NW Washington, DC 20036",38.90592284,-77.04278273
2213,SIGN OF THE WHALE,"1825 M ST NW Washington, DC 20036",38.90592284,-77.04278273
3842,SILVER SANDS RESTAURANT,"7303 GEORGIA AVE NW Washington, DC 20012",38.9784969,-77.0261756
5314,SILVESTRE CAFE,"3000 12TH ST NE WASHINGTON, DC 20017",38.927721,-76.99072
3562,SIMONS WOK & GRILL,"5501 GEORGIA AVE NW Washington, DC 20011",38.956348,-77.027941
1437,SINGAPORE BISTRO,"1134 19TH ST NW Washington, DC 20036",38.9048093,-77.04379633
1417,SIP OF SEATTLE,"1120 G ST NW WASHINGTON, DC 20005",38.898234,-77.02734037
3293,SIPS CAFE,"4420 CONNECTICUT AVE NW Washington, DC 20011",38.923529,-77.051513
3146,SISY'S SALVADOREAN & MEXICAN RESTAURANT,"3911 14TH ST NW Washington, DC 20010",38.93903535,-77.03244645
101241,SIXTH ENGINE RESTAURANT,"438 Massachuesettes AVE NW WASHINGTON, DC 20001",38.9002089,-77.017285
4288,SIZZLING EXPRESS,"300 M ST SE Washington, DC 20003",38.8767977,-77.00130953
4402,SIZZLING EXPRESS,"600 PENNSYLVANIA AVE SE Washington, DC 20003",38.8856812,-76.99770142
1831,SIZZLING EXPRESS,"1445 K ST NW Washington, DC 20005",38.90259767,-77.03393442
1454,SIZZLING EXPRESS,"1150 CONNECTICUT AVE NW Washington, DC 20036",38.9053138,-77.0413111
3543,SIZZLING EXPRESS,"538 23RD ST NW Washington, DC 20037",38.8969612,-77.0511549
1825,"SKAADEN, ARPS, SLATE, ET AL CAFE 10th FL","1440 NEW YORK AVE NW WASHINGTON, DC 20005",38.89905906,-77.03262365
1966,SKEWERS,"1633 P ST NW Washington, DC 20036",38.90988996,-77.0379729
2312,SKYE LOUNGE,"1919 PENNSYLVANIA AVE NW Washington, DC 20006",38.9009131,-77.044308
794,SKYLARK LOUNGE,"1943 NEW YORK AVE NE Washington, DC 20002",38.9169801,-76.9752494
4443,SKYLINE  BEST WESTERN,"10 I ST SW WASHINGTON, DC 20024",38.8789227,-77.0100104
1561,SKYLINE CAFE,"1250 H ST NW Washington, DC 20005",38.899731,-77.02886958
609,Skyline Cafe,"1250 H ST NE Washington, DC 20002",38.9003594,-76.9885735
6860,SLATE WINE BAR & BISTRO,"2404 WISCONSIN AVE NW Washington, DC 20007",38.9212812,-77.0724025
137244,SLAVIYA,"2424 18TH ST NW Washington, DC 20009",38.9213743,-77.0426711
5192,SLAVIYA,"2424 18TH ST NW Washington, DC 20009",38.9213743,-77.0426711
2653,SLAVIYA,"2424 18TH ST NW Washington, DC 20009",38.9213743,-77.0426711
6682,SMILE /SORISO CAFE,"2311 CALVERT ST NW Washington, DC 20008",38.92377315,-77.05100735
1398,SMITH & WOLLENSKY,"1112 19TH ST NW Washington, DC 20036",38.90431056,-77.04388839
5439,SMITH COMMONS,"1245 H ST NE WASHINGTON, DC 20002",38.900119,-76.98935645
6742,SMOKE & BARREL (n),"2471 18TH ST NW Washington, DC 20009",38.92228725,-77.04223588
6895,SMOKEY'S,"4714 14TH ST NW Washington, DC 20011",38.94768133,-77.03300372
6581,SMOKEY'S,"4714 14TH ST NW Washington, DC 20011",38.94768133,-77.03300372
6756,SNAP & BISTRO MED,"2475 18TH ST NW WASHINGTON, DC 20009",38.92238629,-77.0422621
6893,SNAP AND FETTUCINE,"1062 THOMAS JEFFERSON ST NW Washington, DC 20007",38.9043981,-77.0603166
1309,SNAP AND FETTUCINE,"1062 THOMAS JEFFERSON ST NW Washington, DC 20007",38.9043981,-77.0603166
3834,SODEXHO AT ST MARYS COURT,"725 24TH ST NW Washington, DC 20037",38.89886246,-77.051153
3959,SOFITEL HOTEL,"806 15TH ST NW Washington, DC 20005",38.9005646,-77.0339717
3960,SOFITEL ICI URBAN BISTRO,"806 15TH ST NW Washington, DC 20005",38.9005646,-77.0339717
2273,SOHO CAFE,"1901 PENNSYLVANIA AVE NW Washington, DC 20006",38.9006813,-77.0437952
3510,SOHO CAFE & MARKET,"529 14TH ST NW Washington, DC 20005",38.89651357,-77.03185778
1617,SOHO CAFE & MARKET,"1301 K ST NW Washington, DC 20005",38.9028025,-77.0311017
1371,SOHO CAFE & MARKET,"1101 CONNECTICUT AVE NW Washington, DC 20036",38.9040321,-77.039735
3190,SOHO MARKET & DELI,"401 9TH ST NW Washington, DC 20004",38.8954477,-77.0236437
2521,SOHO TEA & COFFEE,"2150 P ST NW Washington, DC 20037",38.9094741,-77.0485969
1582,SOLAR COFFEE,"1300 I ST NW Washington, DC 20005",38.9010857,-77.0304127
